Time stamp,Adj Close
1492933080.0,44.95092
1492933140.0,44.9107
1492933200.0,44.9107
1492933260.0,44.80072
1492933320.0,44.80072
1492933380.0,44.801
1492933500.0,44.801
1492933560.0,44.801
1492933620.0,44.84035
1492933680.0,44.9996
1492933740.0,44.9996
1492933800.0,44.89566
1492933860.0,44.89566
1492933920.0,44.98022
1492933980.0,44.98022
1492934040.0,44.99915
1492934100.0,44.9802
1492934160.0,44.9802
1492934220.0,44.94087
1492934280.0,44.94087
1492934340.0,44.94087
1492934400.0,44.94087
1492934460.0,44.99903
1492934520.0,44.99903
1492934580.0,44.99903
1492934640.0,44.94086
1492934700.0,44.90009
1492934760.0,44.90009
1492934820.0,44.90009
1492934880.0,44.90009
1492934940.0,44.90009
1492935000.0,44.90009
1492935060.0,44.93967
1492935120.0,44.93966
1492935180.0,44.9
1492935240.0,44.9
1492935300.0,44.9
1492935360.0,44.9
1492935420.0,44.9
1492935480.0,44.9
1492935540.0,44.89104
1492935600.0,44.9
1492935660.0,44.85712
1492935720.0,44.98082
1492935780.0,44.85743
1492935840.0,44.85743
1492935900.0,44.85743
1492935960.0,44.85743
1492936020.0,44.85743
1492936080.0,44.98082
1492936140.0,44.98082
1492936200.0,44.98082
1492936260.0,44.99915
1492936320.0,44.98082
1492936380.0,44.98
1492936440.0,44.89104
1492936500.0,44.85864
1492936560.0,44.98
1492936620.0,44.98
1492936680.0,44.98
1492936740.0,44.98
1492936800.0,44.98082
1492936860.0,44.99915
1492936920.0,44.99915
1492936980.0,44.99915
1492937040.0,44.99915
1492937100.0,44.99915
1492937160.0,44.99915
1492937220.0,44.99915
1492937280.0,44.95003
1492937340.0,44.95003
1492937400.0,44.95003
1492937460.0,44.95003
1492937520.0,44.95003
1492937580.0,44.98033
1492937640.0,44.98033
1492937700.0,44.96
1492937760.0,44.95049
1492937820.0,44.95049
1492937880.0,44.99915
1492937940.0,45.01964
1492938000.0,45.01964
1492938060.0,44.95267
1492938120.0,44.95267
1492938180.0,44.95267
1492938240.0,45.03153
1492938300.0,45.0382
1492938360.0,45.08775
1492938420.0,45.08775
1492938480.0,45.08775
1492938540.0,45.08775
1492938600.0,45.08775
1492938660.0,45.01
1492938720.0,45.08786
1492938780.0,45.08786
1492938840.0,44.98962
1492938900.0,44.98962
1492938960.0,44.98962
1492939020.0,44.98962
1492939080.0,45.0796
1492939140.0,45.07914
1492939200.0,45.07958
1492939260.0,45.07957
1492939320.0,45.08786
1492939380.0,45.0874
1492939440.0,45.08786
1492939500.0,45.08786
1492939560.0,45.04032
1492939620.0,45.09999
1492939680.0,45.09999
1492939740.0,44.99199
1492939800.0,44.9611
1492939860.0,44.9611
1492939920.0,44.9611
1492939980.0,45.0
1492940040.0,44.982
1492940100.0,44.96201
1492940160.0,44.96201
1492940220.0,44.96201
1492940280.0,44.96201
1492940340.0,44.982
1492940400.0,44.982
1492940460.0,45.02127
1492940520.0,45.02127
1492940580.0,45.09869
1492940640.0,45.09746
1492940700.0,45.0
1492940760.0,44.95
1492940820.0,44.95
1492940880.0,44.95025
1492940940.0,45.09823
1492941000.0,45.09823
1492941060.0,44.95
1492941120.0,44.95
1492941180.0,44.95001
1492941240.0,44.95
1492941300.0,44.95001
1492941360.0,44.95001
1492941420.0,44.95001
1492941480.0,44.95001
1492941540.0,44.95
1492941600.0,44.95
1492941660.0,44.95
1492941720.0,44.95
1492941780.0,44.95
1492941840.0,44.95
1492941900.0,44.95
1492941960.0,44.95
1492942020.0,44.95
1492942080.0,44.95001
1492942140.0,44.95001
1492942200.0,44.95001
1492942260.0,44.95001
1492942320.0,44.95001
1492942380.0,44.95
1492942440.0,44.95
1492942500.0,44.95
1492942560.0,45.19031
1492942620.0,45.10505
1492942680.0,45.13965
1492942740.0,45.00002
1492942800.0,45.00002
1492942860.0,45.00002
1492942920.0,45.00002
1492942980.0,45.00002
1492943040.0,44.95002
1492943100.0,44.95
1492943160.0,44.95
1492943220.0,44.95
1492943280.0,45.02332
1492943340.0,45.02332
1492943400.0,44.95
1492943460.0,44.95
1492943520.0,45.12496
1492943580.0,44.95044
1492943640.0,44.95044
1492943700.0,44.95044
1492943760.0,44.93431
1492943820.0,45.04909
1492943880.0,45.04909
1492943940.0,45.04909
1492944000.0,44.91
1492944060.0,44.91
1492944120.0,44.85
1492944180.0,44.9
1492944240.0,44.90001
1492944300.0,44.9
1492944360.0,44.9
1492944420.0,44.9
1492944480.0,44.9
1492944540.0,44.85
1492944600.0,44.85
1492944660.0,44.87
1492944720.0,44.87
1492944780.0,44.85044
1492944840.0,44.85045
1492944900.0,44.85045
1492944960.0,44.85045
1492945020.0,44.85044
1492945080.0,44.85044
1492945140.0,44.80316
1492945200.0,44.80012
1492945260.0,44.80013
1492945320.0,44.84999
1492945380.0,44.80012
1492945440.0,44.80012
1492945500.0,44.80012
1492945560.0,44.80012
1492945620.0,44.80012
1492945680.0,44.80012
1492945740.0,44.8
1492945800.0,44.8
1492945860.0,44.8
1492945920.0,44.80001
1492945980.0,44.8
1492946040.0,44.7997
1492946100.0,44.76412
1492946160.0,44.76412
1492946220.0,44.76412
1492946280.0,44.87992
1492946340.0,44.87996
1492946400.0,44.87996
1492946460.0,44.87996
1492946520.0,44.65646
1492946580.0,44.87993
1492946640.0,44.70247
1492946700.0,44.70247
1492946760.0,44.70247
1492946820.0,44.70247
1492946880.0,44.8795
1492946940.0,44.87999
1492947000.0,44.87999
1492947060.0,44.87999
1492947120.0,44.87999
1492947180.0,44.87479
1492947240.0,44.87479
1492947300.0,44.75485
1492947360.0,44.87479
1492947420.0,44.87479
1492947480.0,44.87476
1492947540.0,44.70001
1492947600.0,44.70001
1492947660.0,44.70001
1492947720.0,44.70001
1492947780.0,44.70004
1492947840.0,44.87461
1492947900.0,44.70216
1492947960.0,44.70226
1492948020.0,44.75594
1492948080.0,44.75639
1492948140.0,44.75639
1492948200.0,44.75639
1492948260.0,44.65
1492948320.0,44.67526
1492948380.0,44.74999
1492948440.0,44.74999
1492948500.0,44.74999
1492948560.0,44.65001
1492948620.0,44.65001
1492948680.0,44.83539
1492948740.0,44.65368
1492948800.0,44.67674
1492948860.0,44.65003
1492948920.0,44.65002
1492948980.0,44.82722
1492949040.0,44.82722
1492949100.0,44.727
1492949160.0,44.67
1492949220.0,44.65001
1492949280.0,44.65001
1492949340.0,44.6599
1492949400.0,44.65
1492949460.0,44.65
1492949520.0,44.7
1492949580.0,44.7
1492949640.0,44.651
1492949700.0,44.63044
1492949760.0,44.69912
1492949820.0,44.69895
1492949880.0,44.62
1492949940.0,44.7
1492950000.0,44.6991
1492950060.0,44.7
1492950120.0,44.70001
1492950180.0,44.81639
1492950240.0,44.70101
1492950300.0,44.701
1492950360.0,44.701
1492950420.0,44.81624
1492950480.0,44.81624
1492950540.0,44.81622
1492950600.0,44.81622
1492950660.0,44.81622
1492950720.0,44.74901
1492950780.0,44.74901
1492950840.0,44.74901
1492950900.0,44.7399
1492950960.0,44.7399
1492951020.0,44.81625
1492951080.0,44.81617
1492951140.0,44.81617
1492951200.0,44.81617
1492951260.0,44.75
1492951320.0,44.75
1492951380.0,44.75
1492951440.0,44.75
1492951500.0,44.75
1492951560.0,44.75
1492951620.0,44.70076
1492951680.0,44.72
1492951740.0,44.75
1492951800.0,44.75
1492951860.0,44.75003
1492951920.0,44.81628
1492951980.0,44.75009
1492952040.0,44.75
1492952100.0,44.75012
1492952160.0,44.75
1492952220.0,44.81628
1492952280.0,44.75
1492952340.0,44.75
1492952400.0,44.75
1492952460.0,44.7
1492952520.0,44.75
1492952580.0,44.75
1492952640.0,44.75
1492952700.0,44.74901
1492952760.0,44.78914
1492952820.0,44.78914
1492952880.0,44.81628
1492952940.0,44.81628
1492953000.0,44.81
1492953060.0,44.81
1492953120.0,44.81629
1492953180.0,44.81629
1492953240.0,44.81629
1492953300.0,44.81629
1492953360.0,44.81629
1492953420.0,44.75
1492953480.0,44.75002
1492953540.0,44.75
1492953600.0,44.75
1492953660.0,44.81
1492953720.0,44.81
1492953780.0,44.81
1492953900.0,44.81
1492953960.0,44.75003
1492954020.0,44.75
1492954080.0,44.75001
1492954140.0,44.75
1492954200.0,44.75
1492954260.0,44.75
1492954320.0,44.80999
1492954380.0,44.777
1492954440.0,44.75
1492954500.0,44.75
1492954560.0,44.70032
1492954620.0,44.70032
1492954680.0,44.70082
1492954740.0,44.70082
1492954800.0,44.75
1492954860.0,44.75
1492954920.0,44.60016
1492954980.0,44.60016
1492955040.0,44.69957
1492955100.0,44.69912
1492955160.0,44.74955
1492955220.0,44.7
1492955280.0,44.7
1492955340.0,44.74955
1492955400.0,44.74955
1492955460.0,44.74955
1492955520.0,44.74955
1492955580.0,44.74955
1492955640.0,44.8
1492955700.0,44.8
1492955760.0,44.8
1492955820.0,44.8
1492955880.0,44.8
1492955940.0,44.8
1492956000.0,44.8
1492956060.0,44.8
1492956120.0,44.8
1492956180.0,44.75
1492956240.0,44.75
1492956300.0,44.78978
1492956360.0,44.78973
1492956420.0,44.71002
1492956480.0,44.71002
1492956540.0,44.71002
1492956600.0,44.8
1492956660.0,44.8
1492956720.0,44.71003
1492956780.0,44.71003
1492956840.0,44.79998
1492956900.0,44.76069
1492956960.0,44.76069
1492957020.0,44.8
1492957080.0,44.79998
1492957140.0,44.8
1492957200.0,44.71067
1492957260.0,44.71067
1492957320.0,44.79994
1492957380.0,44.8
1492957440.0,44.71024
1492957500.0,44.71024
1492957560.0,44.71024
1492957620.0,44.72032
1492957680.0,44.72032
1492957740.0,44.8748
1492957800.0,44.8748
1492957860.0,44.79967
1492957920.0,44.79967
1492957980.0,44.87476
1492958040.0,44.87476
1492958100.0,44.87476
1492958160.0,44.8748
1492958220.0,44.8748
1492958280.0,44.8748
1492958340.0,45.0
1492958400.0,44.80001
1492958460.0,44.80001
1492958520.0,44.80001
1492958580.0,44.80001
1492958640.0,44.80001
1492958700.0,44.80001
1492958760.0,44.98
1492958820.0,44.88927
1492958880.0,44.88927
1492958940.0,44.91361
1492959000.0,44.97935
1492959060.0,44.97935
1492959120.0,44.96371
1492959180.0,44.96372
1492959240.0,44.9637
1492959300.0,44.9637
1492959360.0,44.99999
1492959420.0,44.96371
1492959480.0,44.9637
1492959540.0,45.01311
1492959600.0,44.9637
1492959660.0,44.9637
1492959720.0,44.9637
1492959780.0,45.02999
1492959840.0,44.99734
1492959900.0,44.99733
1492959960.0,44.99733
1492960020.0,44.99733
1492960080.0,44.82147
1492960140.0,44.82147
1492960200.0,44.82147
1492960260.0,44.82147
1492960320.0,44.82147
1492960380.0,44.82003
1492960440.0,44.82
1492960500.0,44.82
1492960560.0,44.82
1492960620.0,44.82
1492960680.0,44.9491
1492960740.0,44.9491
1492960800.0,44.909
1492960860.0,44.90897
1492960920.0,44.80001
1492960980.0,44.80001
1492961040.0,44.80001
1492961100.0,44.8
1492961160.0,44.8
1492961220.0,44.8
1492961280.0,44.9
1492961340.0,44.9
1492961400.0,44.9
1492961460.0,44.9
1492961520.0,44.80008
1492961580.0,44.80008
1492961640.0,44.85004
1492961700.0,44.89996
1492961760.0,44.86
1492961820.0,44.86
1492961880.0,44.86
1492961940.0,44.86
1492962000.0,44.86
1492962060.0,44.9
1492962120.0,44.9
1492962180.0,44.85003
1492962240.0,44.85003
1492962300.0,44.85004
1492962360.0,44.85004
1492962420.0,44.85004
1492962480.0,44.85004
1492962540.0,44.85004
1492962600.0,44.85004
1492962660.0,44.97367
1492962720.0,44.97369
1492962780.0,45.02932
1492962840.0,44.9737
1492962900.0,44.9737
1492962960.0,44.9737
1492963020.0,44.9737
1492963080.0,45.07002
1492963140.0,45.07002
1492963200.0,45.07002
1492963260.0,45.07002
1492963320.0,45.07002
1492963380.0,44.9737
1492963440.0,44.9737
1492963500.0,44.9737
1492963560.0,44.9737
1492963620.0,44.9737
1492963680.0,45.07899
1492963740.0,44.88394
1492963800.0,45.07796
1492963860.0,45.07796
1492963920.0,45.07796
1492963980.0,45.07796
1492964040.0,45.07796
1492964100.0,45.01
1492964160.0,45.01
1492964220.0,45.01
1492964280.0,44.95433
1492964340.0,44.85003
1492964400.0,44.85004
1492964460.0,44.85004
1492964520.0,44.85004
1492964580.0,44.85058
1492964640.0,44.85002
1492964700.0,44.85002
1492964760.0,44.85002
1492964820.0,44.99999
1492964880.0,44.99999
1492964940.0,44.99999
1492965000.0,44.99999
1492965060.0,44.86002
1492965120.0,44.86002
1492965180.0,44.86002
1492965240.0,44.86002
1492965300.0,44.86
1492965360.0,44.86
1492965420.0,44.87001
1492965480.0,45.0
1492965540.0,45.0
1492965600.0,44.87
1492965660.0,44.87001
1492965720.0,44.87001
1492965780.0,44.87001
1492965840.0,44.87001
1492965900.0,44.87001
1492965960.0,44.87001
1492966020.0,44.87001
1492966080.0,44.87001
1492966140.0,44.87001
1492966200.0,44.87001
1492966260.0,44.87001
1492966320.0,44.99981
1492966380.0,44.87003
1492966440.0,44.87003
1492966500.0,44.87001
1492966560.0,44.87001
1492966620.0,44.87001
1492966680.0,44.87001
1492966740.0,44.87001
1492966800.0,44.87001
1492966860.0,44.87
1492966920.0,44.87
1492966980.0,44.98646
1492967100.0,44.98646
1492967160.0,44.98646
1492967220.0,44.98646
1492967280.0,44.87002
1492967340.0,44.87002
1492967400.0,44.87002
1492967460.0,44.87
1492967520.0,44.87
1492967580.0,44.87
1492967640.0,44.87
1492967700.0,44.87
1492967760.0,44.87
1492967820.0,44.87
1492967880.0,44.87
1492967940.0,44.87001
1492968000.0,44.87001
1492968060.0,44.87
1492968120.0,44.95543
1492968180.0,44.94615
1492968240.0,44.87002
1492968300.0,44.94612
1492968360.0,44.87001
1492968420.0,44.87
1492968480.0,44.87
1492968540.0,44.84
1492968600.0,44.84
1492968660.0,44.84001
1492968720.0,44.84001
1492968780.0,44.84001
1492968840.0,44.84001
1492968900.0,44.94301
1492968960.0,44.94301
1492969020.0,44.92968
1492969080.0,44.92968
1492969140.0,44.84001
1492969200.0,44.8
1492969260.0,44.8
1492969320.0,44.8
1492969380.0,44.94172
1492969440.0,44.94172
1492969500.0,44.94172
1492969560.0,44.94172
1492969620.0,44.94172
1492969680.0,44.94172
1492969740.0,44.94171
1492969800.0,44.94171
1492969860.0,44.94615
1492969920.0,44.94615
1492969980.0,44.94615
1492970040.0,44.94615
1492970100.0,44.94615
1492970160.0,44.98
1492970220.0,44.99268
1492970280.0,44.8706
1492970340.0,44.8706
1492970400.0,44.8706
1492970460.0,44.99991
1492970520.0,44.99991
1492970580.0,44.99993
1492970640.0,45.0
1492970700.0,44.99999
1492970760.0,45.0
1492970820.0,45.0
1492970880.0,45.0
1492970940.0,45.0
1492971000.0,45.00042
1492971060.0,45.05
1492971120.0,45.053
1492971180.0,45.053
1492971240.0,45.053
1492971300.0,45.05
1492971360.0,45.05
1492971420.0,45.05
1492971480.0,45.05
1492971540.0,45.05
1492971600.0,45.04086
1492971660.0,45.04086
1492971720.0,45.1
1492971780.0,45.1
1492971840.0,45.1
1492971900.0,45.1
1492971960.0,45.25454
1492972020.0,45.25454
1492972080.0,45.23851
1492972140.0,45.23851
1492972200.0,45.23851
1492972260.0,45.10106
1492972320.0,45.10122
1492972380.0,45.10133
1492972440.0,45.10133
1492972500.0,45.16995
1492972560.0,45.16995
1492972620.0,45.23781
1492972680.0,45.09998
1492972740.0,45.09998
1492972800.0,45.09998
1492972860.0,45.09998
1492972920.0,45.09998
1492972980.0,45.09998
1492973040.0,45.09998
1492973100.0,45.22267
1492973160.0,45.22267
1492973220.0,45.22267
1492973280.0,45.09998
1492973340.0,45.2361
1492973400.0,45.2361
1492973460.0,45.29
1492973520.0,45.27063
1492973580.0,45.2799
1492973640.0,45.2799
1492973700.0,45.12874
1492973760.0,45.12874
1492973820.0,45.12874
1492973880.0,45.12872
1492973940.0,45.11
1492974000.0,45.1287
1492974060.0,45.1287
1492974120.0,45.11002
1492974180.0,45.00183
1492974240.0,44.99709
1492974300.0,44.74689
1492974360.0,44.74438
1492974420.0,44.74259
1492974480.0,44.74261
1492974540.0,44.7
1492974600.0,44.6601
1492974660.0,44.6566
1492974720.0,44.65309
1492974780.0,44.6501
1492974840.0,44.65058
1492974900.0,44.86168
1492974960.0,44.77898
1492975020.0,44.75799
1492975080.0,44.7545
1492975140.0,44.65059
1492975200.0,44.74509
1492975260.0,44.74544
1492975320.0,44.65061
1492975380.0,44.65061
1492975440.0,44.65061
1492975500.0,44.76879
1492975560.0,44.76928
1492975620.0,44.65058
1492975680.0,44.65058
1492975740.0,44.89721
1492975800.0,44.89721
1492975860.0,44.89721
1492975920.0,44.65082
1492975980.0,44.65082
1492976040.0,44.65082
1492976100.0,44.65082
1492976160.0,44.74629
1492976220.0,44.74629
1492976400.0,44.74629
1492976460.0,44.65058
1492976520.0,44.65058
1492976580.0,44.65058
1492976640.0,44.65058
1492976700.0,44.65058
1492976760.0,44.74029
1492976820.0,44.74029
1492976880.0,44.74029
1492976940.0,44.7403
1492977000.0,44.7403
1492977060.0,44.7403
1492977120.0,44.7403
1492977180.0,44.75233
1492977240.0,44.75234
1492977300.0,44.75002
1492977360.0,44.75234
1492977420.0,44.75234
1492977480.0,44.75002
1492977540.0,44.70094
1492977600.0,44.67948
1492977660.0,44.67948
1492977720.0,44.6795
1492977780.0,44.6795
1492977840.0,44.67949
1492977900.0,44.6795
1492977960.0,44.6795
1492978020.0,44.6795
1492978080.0,44.67
1492978140.0,44.66
1492978200.0,44.66
1492978260.0,44.66
1492978320.0,44.65058
1492978380.0,44.65058
1492978440.0,44.65
1492978500.0,44.67947
1492978560.0,44.67948
1492978620.0,44.67948
1492978680.0,44.67948
1492978740.0,44.67948
1492978800.0,44.67948
1492978860.0,44.67948
1492978920.0,44.67948
1492978980.0,44.67946
1492979040.0,44.6795
1492979100.0,44.6795
1492979160.0,44.6795
1492979220.0,44.65107
1492979280.0,44.65107
1492979340.0,44.6795
1492979400.0,44.6795
1492979460.0,44.67946
1492979520.0,44.65172
1492979580.0,44.65195
1492979640.0,44.67949
1492979700.0,44.6795
1492979760.0,44.67949
1492979820.0,44.6795
1492979880.0,44.6795
1492979940.0,44.6795
1492980000.0,44.7508
1492980060.0,44.7508
1492980120.0,44.7413
1492980180.0,44.74328
1492980240.0,44.74328
1492980300.0,44.74115
1492980360.0,44.74115
1492980420.0,44.74727
1492980480.0,44.74727
1492980540.0,44.74727
1492980600.0,44.74727
1492980660.0,44.74356
1492980720.0,44.74356
1492980780.0,44.61
1492980840.0,44.7
1492980900.0,44.7
1492980960.0,44.7
1492981020.0,44.7
1492981080.0,44.7
1492981140.0,44.60101
1492981200.0,44.60101
1492981260.0,44.60001
1492981320.0,44.55133
1492981380.0,44.55133
1492981440.0,44.57975
1492981500.0,44.55
1492981560.0,44.52991
1492981620.0,44.52985
1492981680.0,44.5204
1492981740.0,44.5204
1492981800.0,44.52023
1492981860.0,44.52023
1492981920.0,44.52992
1492981980.0,44.57919
1492982040.0,44.57901
1492982100.0,44.57909
1492982160.0,44.57928
1492982220.0,44.57927
1492982280.0,44.58944
1492982340.0,44.58944
1492982400.0,44.53096
1492982460.0,44.53
1492982520.0,44.62976
1492982580.0,44.54001
1492982640.0,44.54001
1492982700.0,44.53001
1492982760.0,44.55
1492982820.0,44.55
1492982880.0,44.54002
1492982940.0,44.54006
1492983000.0,44.54004
1492983060.0,44.55001
1492983120.0,44.54002
1492983180.0,44.53
1492983240.0,44.53
1492983300.0,44.55002
1492983360.0,44.66997
1492983420.0,44.67
1492983480.0,44.7074
1492983540.0,44.68
1492983600.0,44.68
1492983660.0,44.67
1492983720.0,44.70464
1492983780.0,44.70441
1492983840.0,44.58
1492983900.0,44.58
1492983960.0,44.58
1492984020.0,44.59
1492984080.0,44.59
1492984140.0,44.59
1492984200.0,44.59
1492984260.0,44.59
1492984320.0,44.59
1492984380.0,44.59001
1492984440.0,44.59001
1492984500.0,44.59002
1492984560.0,44.59002
1492984620.0,44.59002
1492984680.0,44.59002
1492984740.0,44.5903
1492984800.0,44.5903
1492984860.0,44.5903
1492984920.0,44.5903
1492984980.0,44.5903
1492985040.0,44.72359
1492985100.0,44.59029
1492985160.0,44.59029
1492985220.0,44.59029
1492985280.0,44.59029
1492985340.0,44.59029
1492985400.0,44.59029
1492985460.0,44.59029
1492985520.0,44.59029
1492985580.0,44.5903
1492985640.0,44.5903
1492985700.0,44.5903
1492985760.0,44.5903
1492985820.0,44.60001
1492985880.0,44.60001
1492985940.0,44.60009
1492986000.0,44.67948
1492986060.0,44.67948
1492986120.0,44.75079
1492986180.0,44.7438
1492986240.0,44.7438
1492986300.0,44.7438
1492986360.0,44.7342
1492986420.0,44.7342
1492986480.0,44.75235
1492986540.0,44.75235
1492986600.0,44.72188
1492986660.0,44.72188
1492986720.0,44.72188
1492986780.0,44.72188
1492986840.0,44.72188
1492986900.0,44.72188
1492986960.0,44.84163
1492987020.0,44.84163
1492987080.0,44.84163
1492987140.0,44.84163
1492987200.0,44.6
1492987260.0,44.8141
1492987320.0,44.8141
1492987380.0,44.8141
1492987440.0,44.8141
1492987500.0,44.8141
1492987560.0,44.8141
1492987620.0,44.8141
1492987680.0,44.78259
1492987740.0,44.78259
1492987800.0,44.77207
1492987860.0,44.60001
1492987920.0,44.76309
1492987980.0,44.59
1492988040.0,44.59
1492988100.0,44.59
1492988160.0,44.59
1492988220.0,44.59
1492988280.0,44.59
1492988340.0,44.59
1492988400.0,44.70701
1492988460.0,44.70701
1492988520.0,44.59009
1492988580.0,44.59009
1492988640.0,44.59
1492988700.0,44.59
1492988760.0,44.59
1492988820.0,44.59
1492988880.0,44.59
1492988940.0,44.59
1492989000.0,44.59
1492989060.0,44.59
1492989120.0,44.59
1492989180.0,44.59
1492989240.0,44.59
1492989300.0,44.59
1492989360.0,44.59
1492989420.0,44.59
1492989480.0,44.59
1492989540.0,44.59
1492989600.0,44.59
1492989660.0,44.59
1492989720.0,44.59
1492989780.0,44.59
1492989840.0,44.59
1492989900.0,44.59
1492989960.0,44.59
1492990020.0,44.59
1492990080.0,44.59
1492990140.0,44.59
1492990200.0,44.59
1492990260.0,44.59
1492990320.0,44.59
1492990380.0,44.59038
1492990440.0,44.59038
1492990500.0,44.59038
1492990560.0,44.59038
1492990620.0,44.59038
1492990680.0,44.59038
1492990740.0,44.88239
1492990800.0,44.91641
1492990860.0,44.91659
1492990920.0,44.89757
1492990980.0,44.72632
1492991040.0,44.72632
1492991100.0,44.72632
1492991160.0,44.72632
1492991220.0,44.72632
1492991280.0,44.72632
1492991340.0,44.72632
1492991400.0,44.72632
1492991460.0,44.72632
1492991520.0,44.72632
1492991580.0,44.72632
1492991640.0,44.72632
1492991700.0,44.72632
1492991760.0,44.72632
1492991820.0,44.72632
1492991880.0,44.72632
1492991940.0,44.64323
1492992000.0,44.64323
1492992060.0,44.64323
1492992120.0,44.64323
1492992180.0,44.64323
1492992240.0,44.64323
1492992300.0,44.64323
1492992360.0,44.80012
1492992420.0,44.80012
1492992480.0,44.80012
1492992540.0,44.95
1492992600.0,44.95
1492992660.0,44.95
1492992720.0,44.99559
1492992780.0,45.18998
1492992840.0,45.18998
1492992900.0,45.18999
1492992960.0,45.17273
1492993020.0,45.1
1492993080.0,45.0
1492993140.0,45.00001
1492993200.0,45.00001
1492993260.0,45.00001
1492993320.0,45.18
1492993380.0,45.18
1492993440.0,45.18
1492993500.0,45.18
1492993560.0,45.19
1492993620.0,45.19
1492993680.0,45.19
1492993740.0,45.03385
1492993800.0,45.3
1492993860.0,45.29933
1492993920.0,45.29933
1492993980.0,45.29933
1492994040.0,45.29933
1492994100.0,45.29934
1492994160.0,45.3
1492994220.0,45.3
1492994280.0,45.34
1492994340.0,45.48989
1492994400.0,45.6
1492994460.0,45.57564
1492994520.0,45.56973
1492994580.0,45.55488
1492994640.0,45.33314
1492994700.0,45.33314
1492994760.0,45.33483
1492994820.0,45.33483
1492994880.0,45.33483
1492994940.0,45.33483
1492995000.0,45.33483
1492995060.0,45.33483
1492995120.0,45.33483
1492995180.0,45.38818
1492995240.0,45.57294
1492995300.0,45.57305
1492995360.0,45.57305
1492995420.0,45.57294
1492995480.0,45.38922
1492995540.0,45.38949
1492995600.0,45.38949
1492995660.0,45.39061
1492995720.0,45.5734
1492995780.0,45.619
1492995840.0,45.619
1492995900.0,45.619
1492995960.0,45.619
1492996020.0,45.619
1492996080.0,45.60505
1492996140.0,45.65955
1492996200.0,45.69999
1492996260.0,45.52855
1492996320.0,45.52855
1492996380.0,45.52855
1492996440.0,45.52855
1492996500.0,45.38818
1492996560.0,45.38818
1492996620.0,45.52855
1492996680.0,45.52855
1492996740.0,45.38803
1492996800.0,45.38803
1492996860.0,45.38803
1492996920.0,45.52855
1492996980.0,45.52855
1492997040.0,45.50441
1492997100.0,45.38803
1492997160.0,45.38803
1492997220.0,45.4891
1492997280.0,45.4891
1492997340.0,45.4891
1492997400.0,45.38803
1492997460.0,45.38803
1492997520.0,45.45785
1492997580.0,45.45785
1492997640.0,45.45785
1492997700.0,45.45785
1492997760.0,45.45785
1492997820.0,45.44725
1492997880.0,45.44725
1492997940.0,45.44725
1492998000.0,45.46674
1492998060.0,45.38806
1492998120.0,45.4881
1492998180.0,45.4881
1492998240.0,45.38802
1492998300.0,45.38802
1492998360.0,45.38803
1492998420.0,45.47864
1492998480.0,45.47864
1492998540.0,45.38803
1492998600.0,45.38803
1492998660.0,45.38803
1492998720.0,45.47881
1492998780.0,45.47881
1492998840.0,45.47881
1492998900.0,45.47881
1492998960.0,45.47881
1492999020.0,45.38802
1492999080.0,45.38802
1492999140.0,45.38798
1492999200.0,45.38798
1492999260.0,45.388
1492999320.0,45.388
1492999380.0,45.388
1492999440.0,45.33312
1492999500.0,45.33312
1492999560.0,45.388
1492999620.0,45.38802
1492999680.0,45.33252
1492999740.0,45.33252
1492999800.0,45.33252
1492999860.0,45.05
1492999920.0,45.38798
1492999980.0,45.38802
1493000040.0,45.38802
1493000100.0,45.38802
1493000160.0,45.38796
1493000220.0,45.38796
1493000280.0,45.38796
1493000340.0,45.25042
1493000400.0,45.25042
1493000460.0,45.25042
1493000520.0,45.34483
1493000580.0,45.34483
1493000640.0,45.34483
1493000700.0,45.34483
1493000760.0,45.34483
1493000820.0,45.388
1493000880.0,45.388
1493000940.0,45.388
1493001000.0,45.38802
1493001060.0,45.38802
1493001120.0,45.38802
1493001180.0,45.38802
1493001240.0,45.38802
1493001300.0,45.38802
1493001360.0,45.3026
1493001420.0,45.30297
1493001480.0,45.47767
1493001540.0,45.30331
1493001600.0,45.30353
1493001660.0,45.52491
1493001720.0,45.30392
1493001780.0,45.30409
1493001840.0,45.30429
1493001900.0,45.30445
1493001960.0,45.30445
1493002020.0,45.52524
1493002080.0,45.52524
1493002140.0,45.52524
1493002200.0,45.3949
1493002260.0,45.3949
1493002320.0,45.52522
1493002380.0,45.52522
1493002440.0,45.52522
1493002500.0,45.52522
1493002560.0,45.52855
1493002620.0,45.52855
1493002680.0,45.53997
1493002740.0,45.54
1493002800.0,45.54
1493002860.0,45.54
1493002920.0,45.61082
1493002980.0,45.61082
1493003040.0,45.61082
1493003100.0,45.61082
1493003160.0,45.61082
1493003220.0,45.61082
1493003280.0,45.61082
1493003340.0,45.61082
1493003400.0,45.53997
1493003460.0,45.53997
1493003520.0,45.53997
1493003580.0,45.53997
1493003640.0,45.53997
1493003700.0,45.53997
1493003760.0,45.53997
1493003820.0,45.53997
1493003880.0,45.53997
1493003940.0,45.53997
1493004000.0,45.53998
1493004060.0,45.53998
1493004120.0,45.53998
1493004180.0,45.53998
1493004240.0,45.61938
1493004300.0,45.61938
1493004360.0,45.61938
1493004420.0,45.61938
1493004480.0,45.61938
1493004540.0,45.62
1493004600.0,45.61898
1493004660.0,45.53997
1493004720.0,45.61695
